day_hour,clientip,count_Row,Get,Post,Head
2019-01-22 11,66.249.66.933,4,4,0,0
2019-01-22 7,66.249.66.977,1,1,0,0
2019-01-22 7,91.99.72.178,1,0,1,0
2019-01-22 1,91.99.72.221,1,1,0,0
2019-01-22 7,91.99.72.429,1,1,0,0
2019-01-22 10,91.99.72.491,2,1,1,0
2019-01-22 5,91.99.72.596,1,1,0,0
2019-01-22 8,91.99.72.608,1,1,0,0
2019-01-22 2,91.99.72.684,1,1,0,0
2019-01-22 10,91.99.72.770,1,1,0,0
2019-01-22 2,91.99.72.784,1,0,1,0
2019-01-22 4,91.99.72.880,1,1,0,0
2019-01-22 0,5.209.200.164,1,1,0,0
2019-01-22 4,5.209.200.199,1,1,0,0
2019-01-22 2,5.209.200.694,1,1,0,0
2019-01-22 7,5.211.97.622,1,1,0,0
2019-01-22 7,5.211.97.726,1,1,0,0
2019-01-22 2,5.211.97.792,1,1,0,0
2019-01-22 4,5.78.198.756,2,1,1,0
2019-01-22 5,54.36.148.993,1,1,0,0
2019-01-22 10,66.111.54.168,1,1,0,0
2019-01-13 0,66.249.66.194,1,0,1,0
2019-01-22 0,66.249.66.652,1,1,0,0
2019-01-22 11,66.249.66.751,2,2,0,0
2019-01-22 4,66.249.66.798,1,0,1,0
2019-01-22 10,66.249.66.92,1,1,0,0
2019-01-22 4,66.249.66.944,1,1,0,0
2019-01-22 4,66.249.66.956,1,1,0,0
2019-01-22 4,91.99.72.117,1,0,1,0
2019-01-22 4,91.99.72.31,1,0,1,0
2019-01-22 3,91.99.72.644,1,1,0,0
2019-01-22 1,91.99.72.814,2,2,0,0
2019-01-31 3,178.253.33.51,1,1,0,0
2019-01-22 10,2.177.12.143,1,1,0,0
2019-01-22 4,2.177.12.223,1,1,0,0
2019-01-22 2,2.177.12.49,1,1,0,0
2019-01-22 4,2.177.12.568,1,1,0,0
2019-01-22 0,2.177.12.597,1,1,0,0
2019-01-22 3,2.177.12.749,1,1,0,0
2019-01-22 10,2.177.12.795,1,1,0,0
2019-01-22 0,2.177.12.830,2,2,0,0
2019-01-22 5,2.177.12.830,1,1,0,0
2019-01-22 11,2.177.12.869,1,1,0,0
2019-01-22 7,2.177.12.889,1,1,0,0
2019-01-22 2,2.177.12.957,2,2,0,0
2019-01-22 7,2.179.141.201,1,0,1,0
2019-01-22 5,2.179.141.405,1,0,1,0
2019-01-22 2,2.179.141.608,1,0,1,0
2019-01-22 6,2.179.141.686,1,0,1,0
2019-01-22 7,2.179.141.816,1,0,1,0
2019-01-22 6,2.179.141.86,1,0,1,0
2019-01-13 8,204.18.198.248,1,0,1,0
2019-01-16 0,204.18.198.248,1,0,1,0
2019-01-22 8,204.18.198.474,1,1,0,0
2019-01-22 7,204.18.198.523,1,1,0,0
2019-01-22 10,204.18.198.617,1,1,0,0
2019-01-22 5,204.18.198.751,1,1,0,0
2019-01-22 9,204.18.198.989,1,1,0,0
2019-01-22 3,207.46.13.104,6,5,1,0
2019-01-22 5,207.46.13.116,1,1,0,0
2019-01-22 6,207.46.13.246,1,1,0,0
2019-01-22 0,207.46.13.319,1,1,0,0
2019-01-22 9,207.46.13.485,1,1,0,0
2019-01-22 2,207.46.13.528,1,1,0,0
2019-01-22 0,207.46.13.763,1,1,0,0
2019-01-22 2,31.56.96.401,1,1,0,0
2019-01-22 5,31.56.96.755,1,1,0,0
2019-01-22 4,40.77.167.171,1,1,0,0
2019-01-22 0,40.77.167.395,1,1,0,0
2019-01-22 3,40.77.167.449,1,1,0,0
2019-01-22 4,40.77.167.621,1,1,0,0
2019-01-22 2,5.209.200.410,1,1,0,0
2019-01-22 4,5.209.200.451,1,1,0,0
2019-01-22 4,5.209.200.53,1,1,0,0
2019-01-22 8,5.209.200.54,1,1,0,0
2019-01-22 11,5.209.200.60,1,1,0,0
2019-01-22 3,5.209.200.714,1,1,0,0
2019-01-22 10,5.209.200.722,1,1,0,0
2019-01-22 11,5.209.200.788,1,1,0,0
2019-01-22 7,5.209.200.80,1,1,0,0
2019-01-22 5,5.209.200.901,1,1,0,0
2019-01-22 9,5.209.200.920,1,1,0,0
2019-01-22 11,5.209.200.991,1,1,0,0
2019-01-22 8,5.211.97.201,1,1,0,0
2019-01-22 1,5.211.97.504,1,1,0,0
2019-01-22 8,5.211.97.587,1,1,0,0
2019-01-22 10,5.211.97.717,1,1,0,0
2019-01-22 3,5.211.97.74,1,1,0,0
2019-01-22 4,5.211.97.80,2,2,0,0
2019-01-22 9,5.211.97.94,1,1,0,0
2019-01-19 8,5.62.206.30,1,1,0,0
2019-01-19 9,5.62.206.40,1,1,0,0
2019-01-21 10,5.62.206.574,1,1,0,0
2019-01-23 0,5.62.206.620,1,1,0,0
2019-01-22 5,5.78.198.295,1,0,1,0
2019-01-22 3,5.78.198.437,1,1,0,0
2019-01-22 1,5.78.198.443,1,1,0,0
2019-01-22 9,5.78.198.459,1,0,1,0
2019-01-22 9,5.78.198.519,1,1,0,0
2019-01-22 1,5.78.198.538,1,0,1,0
2019-01-22 2,5.78.198.564,1,0,1,0
2019-01-22 3,5.78.198.60,1,1,0,0
2019-01-22 3,5.78.198.816,1,0,1,0
2019-01-22 9,54.36.148.138,1,1,0,0
2019-01-23 4,54.36.148.197,1,1,0,0
2019-01-13 5,54.36.148.202,1,1,0,0
2019-01-13 6,54.36.148.361,1,1,0,0
2019-01-22 7,54.36.148.375,1,1,0,0
2019-01-19 4,54.36.148.385,1,1,0,0
2019-01-22 8,54.36.148.434,1,1,0,0
2019-01-22 5,54.36.148.558,1,1,0,0
2019-01-22 10,54.36.148.630,1,1,0,0
2019-01-23 11,54.36.148.820,1,1,0,0
2019-01-22 9,54.36.148.878,1,1,0,0
2019-01-22 2,54.36.148.99,1,1,0,0
2019-01-22 10,66.111.54.109,1,1,0,0
2019-01-22 11,66.111.54.218,1,1,0,0
2019-01-22 7,66.111.54.314,1,1,0,0
2019-01-22 11,66.111.54.451,1,1,0,0
2019-01-22 6,66.111.54.47,1,1,0,0
2019-01-22 9,66.111.54.470,1,1,0,0
2019-01-22 3,66.111.54.578,1,1,0,0
2019-01-22 5,66.111.54.656,1,1,0,0
2019-01-22 11,66.111.54.700,1,1,0,0
2019-01-22 1,66.111.54.726,1,1,0,0
2019-01-22 9,66.111.54.795,1,1,0,0
2019-01-22 7,66.111.54.962,1,1,0,0
2019-01-22 11,66.111.54.983,1,1,0,0
2019-01-24 3,66.249.64.66,1,1,0,0
2019-01-22 1,66.249.66.14,1,0,1,0
2019-01-22 9,66.249.66.144,1,1,0,0
2019-01-22 0,66.249.66.18,1,1,0,0
2019-01-22 6,66.249.66.206,1,1,0,0
2019-01-22 6,66.249.66.241,3,3,0,0
2019-01-22 6,66.249.66.267,2,2,0,0
2019-01-22 11,66.249.66.280,2,2,0,0
2019-01-22 9,66.249.66.311,1,1,0,0
2019-01-22 2,66.249.66.418,2,1,1,0
2019-01-22 10,66.249.66.455,1,1,0,0
2019-01-22 9,66.249.66.508,1,1,0,0
2019-01-22 8,66.249.66.675,1,1,0,0
2019-01-22 5,66.249.66.73,1,1,0,0
2019-01-22 9,66.249.66.777,1,1,0,0
2019-01-22 5,66.249.66.939,1,1,0,0
2019-01-22 9,66.249.66.939,1,1,0,0
2019-01-22 10,91.99.72.206,1,1,0,0
2019-01-22 7,91.99.72.327,1,1,0,0
2019-01-22 0,91.99.72.374,1,1,0,0
2019-01-22 5,91.99.72.378,1,1,0,0
2019-01-22 9,91.99.72.421,1,1,0,0
2019-01-22 6,91.99.72.527,1,0,1,0
2019-01-22 6,91.99.72.575,1,1,0,0
2019-01-22 3,91.99.72.769,1,1,0,0
2019-01-22 8,91.99.72.812,1,0,1,0
2019-01-22 5,91.99.72.901,1,1,0,0
2019-01-22 11,91.99.72.960,1,0,1,0
2019-01-22 7,91.99.72.968,1,1,0,0
2019-01-22 2,2.177.12.891,1,1,0,0
2019-01-22 10,2.177.12.939,1,1,0,0
2019-01-22 1,207.46.13.782,1,1,0,0
2019-01-22 3,31.56.96.192,1,1,0,0
2019-01-22 7,5.209.200.26,1,1,0,0
2019-01-22 1,5.209.200.385,1,1,0,0
2019-01-22 3,5.211.97.363,1,1,0,0
2019-01-22 0,5.78.198.298,1,1,0,0
2019-01-22 4,5.78.198.692,1,0,1,0
2019-01-13 1,54.36.148.434,1,1,0,0
2019-01-22 7,66.111.54.650,1,1,0,0
2019-01-22 1,66.111.54.853,1,1,0,0
2019-01-22 1,66.111.54.901,2,2,0,0
2019-01-22 4,66.249.66.167,1,1,0,0
2019-01-22 8,66.249.66.19,2,1,1,0
2019-01-22 0,66.249.66.223,1,1,0,0
2019-01-22 5,66.249.66.289,1,1,0,0
2019-01-22 7,66.249.66.46,1,1,0,0
2019-01-22 10,66.249.66.605,1,0,1,0
2019-01-22 2,66.249.66.619,1,1,0,0
2019-01-22 8,66.249.66.677,1,1,0,0
2019-01-22 0,66.249.66.688,1,1,0,0
2019-01-22 4,66.249.66.938,1,1,0,0
2019-01-22 9,91.99.72.102,1,1,0,0
2019-01-22 4,91.99.72.28,1,1,0,0
2019-01-22 3,91.99.72.289,2,2,0,0
2019-01-22 7,91.99.72.424,1,1,0,0
2019-01-22 10,2.177.12.384,1,1,0,0
2019-01-22 8,2.177.12.453,1,1,0,0
2019-01-22 2,2.177.12.583,1,1,0,0
2019-01-22 0,2.177.12.66,1,1,0,0
2019-01-22 10,2.177.12.746,1,1,0,0
2019-01-22 10,2.177.12.768,1,1,0,0
2019-01-22 5,2.177.12.815,1,1,0,0
2019-01-22 7,2.177.12.882,1,1,0,0
2019-01-22 11,2.177.12.925,1,1,0,0
2019-01-22 3,2.177.12.966,1,1,0,0
2019-01-22 2,2.179.141.175,1,0,1,0
2019-01-22 5,2.179.141.889,1,0,1,0
2019-01-22 0,204.18.198.143,1,1,0,0
2019-01-12 1,204.18.198.248,1,0,1,0
2019-01-27 10,204.18.198.248,1,0,1,0
2019-01-22 2,204.18.198.257,1,1,0,0
2019-01-22 10,204.18.198.367,1,1,0,0
2019-01-22 5,204.18.198.734,1,1,0,0
2019-01-22 2,204.18.198.736,1,1,0,0
2019-01-22 11,204.18.198.816,1,1,0,0
2019-01-22 9,204.18.198.86,1,1,0,0
2019-01-22 9,204.18.198.867,1,1,0,0
2019-01-22 11,207.46.13.145,1,1,0,0
2019-01-22 11,207.46.13.153,1,1,0,0
2019-01-22 9,207.46.13.181,1,1,0,0
2019-01-22 10,31.56.96.439,1,1,0,0
2019-01-22 11,31.56.96.560,1,1,0,0
2019-01-22 1,31.56.96.789,1,1,0,0
2019-01-22 0,40.77.167.104,1,1,0,0
2019-01-22 0,40.77.167.223,1,1,0,0
2019-01-22 10,40.77.167.422,1,1,0,0
2019-01-22 5,40.77.167.520,1,1,0,0
2019-01-22 7,40.77.167.54,1,1,0,0
2019-01-22 1,40.77.167.568,1,1,0,0
2019-01-22 0,40.77.167.573,1,1,0,0
2019-01-22 11,5.209.200.162,1,1,0,0
2019-01-22 10,5.209.200.328,1,1,0,0
2019-01-22 5,5.209.200.343,1,1,0,0
2019-01-22 2,5.209.200.365,1,1,0,0
2019-01-22 4,5.209.200.561,1,1,0,0
2019-01-22 10,5.209.200.584,1,1,0,0
2019-01-22 5,5.209.200.635,1,1,0,0
2019-01-22 9,5.209.200.650,1,1,0,0
2019-01-22 10,5.209.200.817,1,1,0,0
2019-01-22 3,5.209.200.847,1,1,0,0
2019-01-22 11,5.209.200.858,1,1,0,0
2019-01-22 10,5.209.200.876,1,1,0,0
2019-01-22 11,5.209.200.982,1,1,0,0
2019-01-22 4,5.211.97.359,1,1,0,0
2019-01-22 7,5.211.97.422,1,1,0,0
2019-01-22 8,5.211.97.798,1,1,0,0
2019-01-21 5,5.62.206.347,1,1,0,0
2019-01-25 5,5.62.206.574,1,1,0,0
2019-01-25 2,5.62.206.734,1,1,0,0
2019-01-27 6,5.62.206.808,1,1,0,0
2019-01-22 11,5.78.198.109,1,0,1,0
2019-01-22 9,5.78.198.127,1,1,0,0
2019-01-22 0,5.78.198.247,1,1,0,0
2019-01-22 5,5.78.198.29,1,1,0,0
2019-01-22 0,5.78.198.445,1,0,1,0
2019-01-22 6,5.78.198.544,1,0,1,0
2019-01-22 9,5.78.198.673,1,1,0,0
2019-01-22 5,5.78.198.869,1,0,1,0
2019-01-22 8,5.78.198.995,1,1,0,0
2019-01-22 0,54.36.148.107,1,1,0,0
2019-01-13 7,54.36.148.115,1,1,0,0
2019-01-22 1,54.36.148.184,1,1,0,0
2019-01-22 8,54.36.148.296,1,1,0,0
2019-01-22 11,54.36.148.366,1,1,0,0
2019-01-26 7,54.36.148.56,1,1,0,0
2019-01-22 7,54.36.148.73,1,1,0,0
2019-01-22 11,54.36.148.756,1,1,0,0
2019-01-22 6,54.36.148.769,1,1,0,0
2019-01-24 11,54.36.148.874,1,1,0,0
2019-01-22 0,66.111.54.21,1,1,0,0
2019-01-31 3,66.111.54.249,4,4,0,0
2019-01-22 1,66.111.54.310,1,1,0,0
2019-01-22 11,66.111.54.337,1,1,0,0
2019-01-22 10,66.111.54.418,1,1,0,0
2019-01-22 0,66.111.54.449,1,1,0,0
2019-01-22 3,66.111.54.506,1,1,0,0
2019-01-22 5,66.111.54.637,1,1,0,0
2019-01-22 5,66.111.54.639,1,1,0,0
2019-01-22 6,66.111.54.749,1,1,0,0
2019-01-22 9,66.111.54.807,1,1,0,0
2019-01-22 6,66.111.54.83,1,1,0,0
2019-01-22 6,66.111.54.887,1,1,0,0
2019-01-22 5,66.111.54.905,1,1,0,0
2019-01-16 11,66.249.66.194,1,0,1,0
2019-01-21 8,66.249.66.194,1,0,1,0
2019-01-22 5,66.249.66.224,1,1,0,0
2019-01-22 4,66.249.66.353,1,0,1,0
2019-01-22 4,66.249.66.410,1,1,0,0
2019-01-22 4,66.249.66.496,1,0,1,0
2019-01-22 8,66.249.66.538,1,0,1,0
2019-01-22 8,66.249.66.642,1,1,0,0
2019-01-22 11,66.249.66.676,1,0,1,0
2019-01-22 3,66.249.66.707,1,1,0,0
2019-01-22 5,66.249.66.822,1,1,0,0
2019-01-22 4,66.249.66.824,3,3,0,0
2019-01-22 8,66.249.66.896,2,2,0,0
2019-01-22 4,66.249.66.98,1,1,0,0
2019-01-22 5,91.99.72.164,1,1,0,0
2019-01-22 2,91.99.72.261,1,0,1,0
2019-01-22 2,91.99.72.262,1,1,0,0
2019-01-22 8,91.99.72.364,1,1,0,0
2019-01-22 5,91.99.72.425,1,0,1,0
2019-01-22 11,91.99.72.487,1,1,0,0
2019-01-22 0,91.99.72.558,1,0,1,0
2019-01-22 7,91.99.72.631,1,1,0,0
2019-01-22 4,91.99.72.672,1,0,1,0
2019-01-22 1,91.99.72.688,1,1,0,0
2019-01-22 9,91.99.72.908,1,1,0,0
2019-01-22 6,2.177.12.482,1,1,0,0
2019-01-22 0,31.56.96.387,1,1,0,0
2019-01-22 1,5.211.97.488,1,1,0,0
2019-01-22 10,66.111.54.174,1,1,0,0
2019-01-22 10,66.111.54.199,1,1,0,0
2019-01-22 11,66.111.54.750,2,2,0,0
2019-01-22 2,66.111.54.968,1,1,0,0
2019-01-22 4,66.249.66.455,1,1,0,0
2019-01-22 10,66.249.66.53,2,2,0,0
2019-01-22 7,66.249.66.587,2,2,0,0
2019-01-22 4,66.249.66.622,1,1,0,0
2019-01-22 2,66.249.66.696,2,1,1,0
2019-01-22 1,66.249.66.770,2,2,0,0
2019-01-22 10,66.249.66.786,1,1,0,0
2019-01-22 3,66.249.66.878,1,1,0,0
2019-01-22 0,66.249.66.889,2,2,0,0
2019-01-22 7,66.249.66.927,1,1,0,0
2019-01-22 8,91.99.72.439,1,1,0,0
2019-01-22 0,91.99.72.445,1,1,0,0
2019-01-22 4,91.99.72.446,1,1,0,0
2019-01-22 4,91.99.72.77,1,1,0,0
2019-01-22 5,157.55.39.245,1,0,1,0
2019-01-22 0,2.177.12.182,1,1,0,0
2019-01-22 1,2.177.12.230,1,1,0,0
2019-01-22 3,2.177.12.410,1,1,0,0
2019-01-22 9,2.177.12.7,2,2,0,0
2019-01-22 10,2.177.12.734,1,1,0,0
2019-01-22 4,2.177.12.800,1,1,0,0
2019-01-22 11,2.177.12.971,1,1,0,0
2019-01-22 0,2.179.141.266,1,0,1,0
2019-01-22 4,2.179.141.935,1,0,1,0
2019-01-22 0,204.18.198.222,1,1,0,0
2019-01-17 7,204.18.198.248,1,0,1,0
2019-01-31 6,204.18.198.248,1,0,1,0
2019-01-22 8,204.18.198.34,1,1,0,0
2019-01-22 4,204.18.198.360,1,1,0,0
2019-01-22 10,204.18.198.365,1,1,0,0
2019-01-22 1,204.18.198.415,1,1,0,0
2019-01-22 10,204.18.198.477,1,1,0,0
2019-01-22 7,204.18.198.722,1,1,0,0
2019-01-22 0,204.18.198.933,1,1,0,0
2019-01-22 7,207.46.13.104,1,0,1,0
2019-01-22 5,207.46.13.136,1,0,1,0
2019-01-22 8,207.46.13.241,1,1,0,0
2019-01-22 1,207.46.13.250,1,1,0,0
2019-01-22 11,207.46.13.293,1,1,0,0
2019-01-22 6,207.46.13.505,1,1,0,0
2019-01-22 5,207.46.13.994,1,1,0,0
2019-01-22 5,31.56.96.103,1,1,0,0
2019-01-22 4,31.56.96.427,1,1,0,0
2019-01-13 3,31.56.96.51,1,1,0,0
2019-01-22 5,31.56.96.568,1,1,0,0
2019-01-22 5,31.56.96.768,1,1,0,0
2019-01-22 6,31.56.96.916,1,1,0,0
2019-01-22 10,40.77.167.224,1,1,0,0
2019-01-22 10,40.77.167.963,1,1,0,0
2019-01-22 4,40.77.167.994,1,1,0,0
2019-01-22 10,5.209.200.142,1,1,0,0
2019-01-22 7,5.209.200.32,1,1,0,0
2019-01-22 5,5.209.200.321,1,1,0,0
2019-01-22 10,5.209.200.333,1,1,0,0
2019-01-22 9,5.209.200.361,1,1,0,0
2019-01-22 4,5.209.200.4,1,1,0,0
2019-01-22 5,5.209.200.408,1,1,0,0
2019-01-22 7,5.209.200.498,1,1,0,0
2019-01-22 5,5.209.200.509,1,1,0,0
2019-01-18 3,5.211.97.39,4,3,1,0
2019-01-22 11,5.211.97.4,1,1,0,0
2019-01-22 11,5.211.97.441,1,1,0,0
2019-01-22 6,5.211.97.480,1,1,0,0
2019-01-22 9,5.211.97.481,1,1,0,0
2019-01-22 1,5.211.97.546,1,1,0,0
2019-01-22 8,5.211.97.862,1,1,0,0
2019-01-22 0,5.211.97.921,1,1,0,0
2019-01-22 7,5.62.206.128,1,1,0,0
2019-01-25 1,5.62.206.190,1,1,0,0
2019-01-25 4,5.62.206.35,1,1,0,0
2019-01-29 0,5.62.206.379,1,1,0,0
2019-01-29 1,5.62.206.45,1,1,0,0
2019-01-16 2,5.62.206.713,1,1,0,0
2019-01-28 0,5.62.206.85,1,1,0,0
2019-01-31 1,5.62.206.851,1,1,0,0
2019-01-23 6,5.62.206.870,1,1,0,0
2019-01-22 10,5.78.198.304,1,0,1,0
2019-01-22 6,5.78.198.306,1,1,0,0
2019-01-22 11,5.78.198.362,1,1,0,0
2019-01-22 0,5.78.198.518,1,1,0,0
2019-01-22 11,5.78.198.910,2,1,1,0
2019-01-20 2,54.36.148.359,1,1,0,0
2019-01-22 9,54.36.148.455,1,1,0,0
2019-01-23 6,54.36.148.57,1,1,0,0
2019-01-24 4,54.36.148.913,1,1,0,0
2019-01-22 7,54.36.148.934,1,1,0,0
2019-01-22 6,66.111.54.122,1,1,0,0
2019-01-22 9,66.111.54.13,1,1,0,0
2019-01-22 11,66.111.54.249,2,0,2,0
2019-01-22 1,66.111.54.25,1,1,0,0
2019-01-22 11,66.111.54.312,1,1,0,0
2019-01-22 9,66.111.54.400,1,1,0,0
2019-01-22 11,66.111.54.431,1,1,0,0
2019-01-22 9,66.111.54.436,1,1,0,0
2019-01-22 7,66.111.54.49,1,1,0,0
2019-01-22 8,66.111.54.622,1,1,0,0
2019-01-22 9,66.111.54.711,1,1,0,0
2019-01-22 3,66.111.54.751,1,1,0,0
2019-01-22 4,66.111.54.844,1,1,0,0
2019-01-22 1,66.111.54.846,1,1,0,0
2019-01-22 5,66.111.54.929,1,1,0,0
2019-01-22 11,66.249.66.21,1,1,0,0
2019-01-22 9,66.249.66.32,2,2,0,0
2019-01-22 9,66.249.66.340,1,1,0,0
2019-01-22 5,66.249.66.456,1,1,0,0
2019-01-22 5,66.249.66.458,1,0,1,0
2019-01-22 10,66.249.66.467,1,1,0,0
2019-01-22 10,66.249.66.507,1,1,0,0
2019-01-22 6,66.249.66.553,1,1,0,0
2019-01-22 9,66.249.66.556,1,1,0,0
2019-01-22 10,66.249.66.665,2,2,0,0
2019-01-22 10,66.249.66.675,1,1,0,0
2019-01-22 2,66.249.66.705,1,1,0,0
2019-01-22 11,66.249.66.731,1,1,0,0
2019-01-22 10,66.249.66.872,1,1,0,0
2019-01-22 7,66.249.66.903,2,1,1,0
2019-01-22 0,66.249.66.968,1,0,1,0
2019-01-22 9,91.99.72.219,1,1,0,0
2019-01-22 4,91.99.72.248,1,1,0,0
2019-01-22 6,91.99.72.301,1,0,1,0
2019-01-22 11,91.99.72.463,1,1,0,0
2019-01-22 2,91.99.72.506,1,1,0,0
2019-01-22 6,91.99.72.699,1,1,0,0
2019-01-22 7,91.99.72.728,1,1,0,0
2019-01-22 9,91.99.72.756,1,0,1,0
2019-01-22 11,91.99.72.965,1,1,0,0
2019-01-22 3,207.46.13.783,1,1,0,0
2019-01-22 0,5.209.200.331,1,1,0,0
2019-01-22 3,5.211.97.163,1,1,0,0
2019-01-28 6,5.62.206.887,1,1,0,0
2019-01-22 2,5.78.198.192,1,0,1,0
2019-01-22 7,66.111.54.155,1,1,0,0
2019-01-22 3,66.111.54.77,1,1,0,0
2019-01-22 2,66.249.66.186,1,1,0,0
2019-01-22 7,66.249.66.251,1,1,0,0
2019-01-22 0,66.249.66.259,1,1,0,0
2019-01-22 10,66.249.66.308,1,1,0,0
2019-01-22 0,66.249.66.547,1,0,1,0
2019-01-22 3,66.249.66.56,1,1,0,0
2019-01-22 7,66.249.66.572,1,1,0,0
2019-01-22 3,66.249.66.644,1,1,0,0
2019-01-22 1,66.249.66.752,1,1,0,0
2019-01-22 0,66.249.66.757,2,2,0,0
2019-01-22 3,66.249.66.869,1,1,0,0
2019-01-22 3,66.249.66.938,1,1,0,0
2019-01-22 6,66.249.66.969,1,1,0,0
2019-01-22 4,91.99.72.528,1,1,0,0
2019-01-22 3,91.99.72.899,1,1,0,0
2019-01-22 3,91.99.72.93,1,1,0,0
2019-01-22 3,172.20.2.174,1,1,0,0
2019-01-22 7,2.177.12.298,1,1,0,0
2019-01-22 10,2.177.12.340,1,1,0,0
2019-01-22 5,2.177.12.745,1,1,0,0
2019-01-22 7,2.177.12.849,1,1,0,0
2019-01-22 0,2.179.141.305,1,0,1,0
2019-01-22 2,2.179.141.368,1,0,1,0
2019-01-22 5,2.179.141.457,1,0,1,0
2019-01-22 4,2.179.141.592,1,0,1,0
2019-01-22 10,2.179.141.681,1,0,1,0
2019-01-22 9,2.179.141.80,1,0,1,0
2019-01-28 11,204.18.198.248,1,0,1,0
2019-01-22 2,204.18.198.307,1,1,0,0
2019-01-22 2,204.18.198.331,1,1,0,0
2019-01-22 2,204.18.198.347,1,1,0,0
2019-01-22 4,207.46.13.434,1,1,0,0
2019-01-22 1,207.46.13.786,1,1,0,0
2019-01-22 9,31.56.96.100,1,1,0,0
2019-01-22 6,31.56.96.175,1,1,0,0
2019-01-22 8,31.56.96.299,1,1,0,0
2019-01-22 6,31.56.96.452,1,1,0,0
2019-01-22 10,31.56.96.476,1,1,0,0
2019-01-22 2,31.56.96.528,1,1,0,0
2019-01-22 3,31.56.96.728,1,1,0,0
2019-01-22 8,31.56.96.889,1,1,0,0
2019-01-22 4,31.56.96.955,1,1,0,0
2019-01-22 5,40.77.167.138,1,1,0,0
2019-01-22 1,40.77.167.332,1,1,0,0
2019-01-22 7,40.77.167.516,1,1,0,0
2019-01-22 0,5.209.200.21,2,2,0,0
2019-01-22 6,5.209.200.356,1,1,0,0
2019-01-22 2,5.209.200.415,1,1,0,0
2019-01-22 11,5.209.200.583,1,1,0,0
2019-01-22 5,5.209.200.628,1,1,0,0
2019-01-22 5,5.209.200.701,1,1,0,0
2019-01-22 9,5.209.200.742,1,1,0,0
2019-01-22 8,5.209.200.922,1,1,0,0
2019-01-22 2,5.211.97.106,1,1,0,0
2019-01-22 3,5.211.97.156,1,1,0,0
2019-01-22 8,5.211.97.195,1,1,0,0
2019-01-22 8,5.211.97.296,2,2,0,0
2019-01-11 11,5.211.97.39,1,0,1,0
2019-01-13 2,5.211.97.39,1,0,1,0
2019-01-28 3,5.211.97.39,4,3,1,0
2019-01-22 10,5.211.97.651,1,1,0,0
2019-01-22 5,5.211.97.762,1,1,0,0
2019-01-22 9,5.211.97.833,1,1,0,0
2019-01-22 8,5.211.97.941,1,1,0,0
2019-01-22 0,5.62.206.323,1,1,0,0
2019-01-21 6,5.62.206.659,1,1,0,0
2019-01-31 5,5.62.206.739,1,1,0,0
2019-01-22 3,5.78.198.323,1,0,1,0
2019-01-22 2,5.78.198.35,1,0,1,0
2019-01-22 2,5.78.198.6,1,0,1,0
2019-01-22 6,5.78.198.763,1,0,1,0
2019-01-22 11,5.78.198.895,1,1,0,0
2019-01-22 10,5.78.198.958,1,1,0,0
2019-01-20 1,54.36.148.145,1,1,0,0
2019-01-22 4,54.36.148.26,1,1,0,0
2019-01-19 7,54.36.148.295,1,1,0,0
2019-01-21 8,54.36.148.530,1,1,0,0
2019-01-22 6,54.36.148.543,1,1,0,0
2019-01-22 6,54.36.148.638,1,1,0,0
2019-01-22 6,54.36.148.711,1,1,0,0
2019-01-16 5,54.36.148.782,1,1,0,0
2019-01-22 1,54.36.148.903,1,1,0,0
2019-01-17 8,54.36.148.928,1,1,0,0
2019-01-18 9,54.36.148.940,1,1,0,0
2019-01-31 11,54.36.148.946,1,1,0,0
2019-01-26 7,54.36.148.995,1,1,0,0
2019-01-22 5,66.111.54.120,1,1,0,0
2019-01-22 6,66.111.54.235,1,1,0,0
2019-01-22 6,66.111.54.50,1,1,0,0
2019-01-22 2,66.111.54.501,1,1,0,0
2019-01-22 7,66.111.54.528,1,1,0,0
2019-01-22 5,66.111.54.636,1,1,0,0
2019-01-22 7,66.111.54.759,1,1,0,0
2019-01-22 1,66.111.54.817,1,1,0,0
2019-01-22 3,66.249.66.104,1,1,0,0
2019-01-22 8,66.249.66.176,1,1,0,0
2019-01-22 10,66.249.66.282,1,1,0,0
2019-01-22 9,66.249.66.3,1,1,0,0
2019-01-22 0,66.249.66.311,1,0,1,0
2019-01-22 7,66.249.66.567,1,1,0,0
2019-01-22 5,66.249.66.574,1,1,0,0
2019-01-22 2,66.249.66.609,2,1,1,0
2019-01-22 6,66.249.66.726,1,1,0,0
2019-01-22 8,66.249.66.784,1,1,0,0
2019-01-22 11,66.249.66.865,1,1,0,0
2019-01-22 1,66.249.66.908,1,1,0,0
2019-01-22 9,66.249.66.910,1,0,1,0
2019-01-22 9,66.249.66.942,1,1,0,0
2019-01-22 3,66.249.66.958,1,1,0,0
2019-01-22 9,66.249.66.963,3,2,1,0
2019-01-22 4,91.99.72.102,1,1,0,0
2019-01-22 1,91.99.72.114,1,1,0,0
2019-01-22 10,91.99.72.139,2,1,1,0
2019-01-22 0,91.99.72.190,1,1,0,0
2019-01-22 11,91.99.72.456,1,0,1,0
2019-01-22 10,91.99.72.778,1,0,1,0
2019-01-22 2,91.99.72.902,1,1,0,0
2019-01-22 7,204.18.198.134,1,1,0,0
2019-01-22 2,5.209.200.451,1,1,0,0
2019-01-22 5,66.111.54.524,1,1,0,0
2019-01-22 3,66.111.54.71,1,1,0,0
2019-01-22 11,66.111.54.885,1,1,0,0
